SEQUENCEID	NumColumns	Rank	AssignedTax
PC915797	2	sp	1276
PC179392	4	sp	1270
PC818688	4	gen	57493
PC1526192	1	sp	1855377
PC1480779	2	sp	72000
PC453368	24	sp	1270
PC1534844	1	sp	273677
PC200866	1	sp	1479651
PC1195635	1	sp	1479651
PC1570774	2	sp	1274
PC1520581	2	sp	273677
PC764386	1	sp	1855377
PC1231878	16	gen	1269
PC388687	2	gen	33882
PC982690	2	sp	273677
PC1365808	2	sp	1276
PC1102423	1	sp	1479651
PC293071	2	sp	1276
PC1068103	3	sp	1270
PC993598	1	sp	1855377
PC721124	8	sp	1270
PC128255	1	sp	1855377
PC1431128	1	sp	1855377
PC1446650	1	sp	273677
PC1050877	34	sp	1270
PC973170	1	sp	1169146
PC1014419	1	sp	131112
PC1269597	1	sp	1479651
PC274241	7	sp	72000
PC81025	4	gen	57495
PC1419258	5	gen	57495
PC1046324	2	sp	273677
PC1552377	1	sp	1479651
PC140311	5	gen	190323
PC974115	1	sp	1855377
PC1433864	2	sp	1276
PC178233	1	sp	131112
PC892894	3	gen	57495
PC1434464	1	sp	1855377
PC1404367	36	sp	1270
PC1144414	1	sp	131112
PC865350	33	sp	1270
PC815124	1	sp	1479651
PC120470	3	gen	1883
PC1053075	2	sp	1276
PC519120	6	gen	57495
PC239731	1	sp	1479651
PC5642	2	sp	1276
PC1024919	2	sp	1270
PC942069	5	sp	72000
PC1084920	5	gen	57495
PC872699	2	sp	1276
PC784013	1	sp	912630
PC296028	1	sp	1479651
PC287647	2	gen	57495
PC796082	1	sp	1247714
PC6166	3	gen	1269
PC1403837	1	sp	1169146
PC939699	4	gen	57495
PC1359170	3	gen	33882
PC130831	1	sp	1270
PC1045690	1	sp	1855377
PC246476	1	sp	1479651
PC151803	2	gen	1883
PC152074	2	gen	1883
PC1404204	3	gen	1883
PC84961	1	sp	131112
PC209155	1	sp	1581067
PC1383069	1	sp	1855377
PC582483	11	sp	1270
PC1304239	2	sp	1276
PC1513672	1	sp	1855377
PC1099225	3	gen	33882
PC620492	2	sp	2055946
PC1549132	2	gen	1883
PC454966	1	sp	1247714
PC1065334	1	sp	188626
PC720238	3	gen	1883
PC467006	1	sp	1834155
PC332666	5	sp	1274
PC34087	1	sp	1855377
PC1005842	2	sp	72000
PC1485082	26	sp	1270
PC767082	32	sp	1270
PC717954	2	sp	1276
PC825382	2	gen	57495
PC1083713	1	sp	1855377
PC624068	1	sp	1479651
PC623102	2	gen	33882
PC1359138	5	gen	57495
PC1481511	2	gen	33882
PC185445	4	gen	1883
PC1161856	1	sp	1571532
PC1134734	1	sp	912630
PC110198	2	gen	57495
PC1485183	2	sp	42239
PC218771	2	gen	33882
PC524275	1	sp	912630
PC278970	2	sp	1276
PC263494	2	gen	57495
PC1227144	1	sp	1169146
PC1337484	1	sp	1270
PC1419522	2	sp	1276
PC722377	2	gen	57495
PC677608	1	sp	1270
PC615032	2	sp	1270
PC1252820	2	gen	1269
PC151807	1	sp	131112
PC161812	2	gen	33882
PC1006211	1	sp	2138162
PC836038	2	gen	57495
PC1003773	2	gen	33882
PC1131029	6	gen	57495
PC50557	1	sp	273677
PC401610	1	sp	1855377
PC1131522	1	sp	273677
PC956702	8	sp	72000
PC1094477	2	sp	1276
PC610159	8	gen	1883
PC631355	9	sp	72000
PC954432	2	gen	33882
PC255850	1	sp	912630
PC786741	1	sp	1479651
PC775600	2	sp	1276
PC1530239	1	sp	1855377
PC570148	5	gen	57495
PC935959	1	sp	592308
PC1090906	1	sp	1855377
PC1308494	2	gen	57495
PC1541114	1	sp	188770
PC410915	1	sp	1479651
PC372732	13	gen	57493
PC1264625	2	sp	1276
PC388487	1	sp	1479651
PC255356	3	gen	57499
PC523318	1	sp	1479651
PC1184459	5	gen	57495
PC1582948	1	sp	912630
PC824837	3	gen	57495
PC37876	2	sp	1270
PC1498924	1	sp	1479651
PC239716	2	sp	1274
PC1117751	2	sp	1276
PC1047608	1	sp	1479651
PC360548	3	gen	33882
PC1299274	1	sp	131112
PC666589	1	sp	273677
PC10447	1	sp	1855377
PC1081665	2	gen	57495
PC1402188	1	sp	2054280
PC82927	2	sp	1276
PC1567655	2	gen	1883
PC937291	5	gen	57495
PC1290301	2	sp	1276
PC769042	1	sp	1855377
PC983213	3	gen	1883
PC838223	2	sp	1270
PC620942	1	sp	912630
PC955250	2	gen	57499
PC538367	2	gen	33882
PC488489	1	sp	912630
PC130698	2	sp	1276
PC1575870	1	sp	1479651
PC462058	2	sp	1276
PC1530248	2	gen	33882
PC1357989	2	gen	1883
PC403194	1	sp	131112
PC133846	1	sp	912630
PC861479	2	sp	1276
PC292359	1	sp	1758689
PC970450	3	sp	273677
PC722662	6	gen	57495
PC1214224	1	sp	1479651
PC496070	33	sp	1270
PC246813	2	gen	57495
PC1571185	1	sp	1855377
PC948298	1	sp	1855377
PC885278	2	gen	43676
PC1561607	2	gen	33882
PC88609	1	sp	912630
PC679813	2	sp	1276
PC537107	2	sp	273677
PC1434300	1	sp	1479651
PC407522	4	gen	57495
PC363256	1	sp	1855377
PC117774	1	sp	1169146
PC1046836	11	sp	72000
PC655333	5	sp	1274
PC1011345	8	gen	57493
PC947115	2	gen	33882
PC1045592	1	sp	1855377
PC1412581	2	gen	57495
PC109709	1	sp	273677
PC103130	1	sp	131112
PC842815	4	gen	33882
PC801138	1	sp	1479651
PC1138436	1	sp	1855377
PC748692	2	sp	72000
PC767390	1	sp	131112
PC756979	4	gen	57495
PC624753	1	sp	156977
PC897088	1	sp	1907390
PC1297973	18	sp	1270
PC1094368	1	sp	1855377
PC129858	3	gen	57495
PC1169739	4	gen	33882
PC1151155	1	sp	131112
PC926038	1	sp	1479651
PC114663	1	sp	1479651
PC1411966	2	gen	1883
PC829321	3	gen	57495
PC1557546	2	sp	1276
PC628214	1	sp	1112215
PC466498	1	sp	273677
PC1332348	1	sp	912630
PC1138418	2	gen	1883
PC952909	1	sp	912630
PC796064	2	sp	1274
PC679045	1	sp	273677
PC1007622	1	sp	1479651
PC1382095	1	sp	912630
PC206642	1	sp	1479651
PC1141654	5	sp	1274
PC128102	1	sp	131112
PC1131613	4	gen	57495
PC1137550	1	sp	131112
PC709874	1	sp	131112
PC820247	2	sp	1270
PC559146	1	sp	1479651
PC1204581	12	sp	28447
PC1153214	2	sp	1276
PC1237483	1	sp	1479651
PC972017	6	gen	57495
PC248939	4	gen	33882
PC228501	2	gen	57495
PC876358	2	sp	1274
PC1422488	2	gen	57495
PC1065175	9	sp	72000
PC1254089	1	sp	1855377
PC422414	2	sp	1276
PC234294	1	sp	1855377
PC9680	1	sp	1479651
PC202907	2	gen	57495
PC1457566	23	gen	1269
PC936401	1	sp	1855377
PC1295165	1	sp	415217
PC40992	3	gen	33882
PC933985	3	gen	1269
PC1379713	4	gen	57495
PC1063724	1	sp	1479651
PC692331	1	sp	188626
PC5414	30	sp	1270
PC196523	5	sp	72000
PC73936	6	gen	57495
PC6197	2	gen	33882
PC455502	5	sp	1274
PC1520733	1	sp	131112
PC820271	16	sp	1270
PC185380	4	gen	57495
PC1428598	1	sp	131112
PC286343	2	sp	1276
PC1517736	2	sp	1276
PC1119411	1	sp	648782
PC1100672	1	sp	912630
PC113019	1	sp	1855377
PC1390038	1	sp	138300
PC740611	3	gen	33882
PC768473	1	sp	1479651
PC453655	2	sp	37923
PC1222181	1	sp	1855377
PC292787	4	sp	1270
PC1540413	1	sp	1270
PC348217	5	sp	1274
PC200155	5	sp	72000
PC71726	2	sp	1276
PC1568637	2	sp	273677
PC1101567	1	sp	131112
PC871062	2	sp	1276
PC442354	4	gen	57495
PC144369	1	sp	1479651
PC1312166	5	sp	1274
PC401778	1	sp	1855377
PC1488009	1	sp	1479651
PC1104166	4	gen	1883
PC852241	1	sp	912630
PC1469027	1	sp	188626
PC1455993	1	sp	348582
PC224086	2	sp	1274
PC249429	1	sp	1479651
PC1575456	1	sp	131112
PC813547	2	sp	273677
PC1389642	1	sp	1855377
PC1232800	1	sp	1270
PC208759	4	gen	57493
PC1140743	2	sp	1270
PC1107400	5	gen	57495
PC829968	6	sp	72000
PC1164042	6	gen	57495
PC501891	1	sp	1855377
PC1335563	1	sp	1479651
PC353982	1	sp	1522764
PC1021975	2	sp	1276
PC617789	1	sp	1855377
PC643302	1	sp	912630
PC480897	5	sp	1274
PC152442	2	gen	33882
PC1515534	3	gen	1269
PC1090907	1	sp	1479651
PC1205805	2	sp	1276
PC922844	1	sp	131112
PC1041427	2	sp	1276
PC915998	2	sp	273677
PC1457607	1	sp	912630
PC1332061	1	sp	273677
PC1135845	1	sp	1479651
PC855648	1	sp	1855377
PC1483532	2	gen	1269
PC436515	1	sp	2135723
PC867293	1	sp	1855377
PC1195363	1	sp	1479651
PC106193	2	sp	273677
PC209045	2	gen	57495
PC1084359	1	sp	138300
PC713522	2	sp	273677
PC165438	2	gen	57493
PC1178312	1	sp	1270
PC1305365	1	sp	1522764
PC553318	2	gen	33882
PC1460124	2	sp	1276
PC854379	3	gen	57495
PC24882	1	sp	2419508
PC867574	2	gen	33882
PC729063	1	sp	1855377
PC1105038	1	sp	1855377
PC1484687	1	sp	131112
PC1436514	1	sp	912630
PC737377	2	gen	1269
PC886795	2	sp	1270
PC119986	3	gen	1883
PC289748	1	sp	592308
PC1468106	1	sp	1479651
PC242505	1	sp	1270
PC708591	3	gen	33882
PC342186	1	sp	1855377
PC1131286	1	sp	912630
PC182752	2	sp	1276
PC1294516	1	sp	131112
PC237385	11	sp	72000
PC1545812	1	sp	1479651
PC495366	2	sp	1276
PC1334619	3	gen	33882
PC1122305	1	sp	1479651
PC710937	2	sp	545619
PC330182	2	sp	72000
PC7550	4	gen	57495
PC633319	1	sp	1270
PC489797	1	sp	131112
PC701449	2	gen	33882
PC81257	2	gen	57495
PC954522	1	sp	1479651
PC684141	1	sp	131112
PC753136	2	gen	33882
PC1388788	1	sp	1479651
PC23024	1	sp	1479651
PC481800	1	sp	1169146
PC725533	2	gen	1883
PC86367	8	sp	72000
PC159090	3	gen	33882
PC1345801	2	gen	1883
PC75920	3	gen	57499
PC1416940	1	sp	1855377
PC1442941	2	sp	1276
PC309813	1	sp	1814289
PC457941	2	sp	1276
PC98115	1	sp	1081644
PC1317278	1	sp	1479651
PC1056441	1	sp	1522761
PC289447	2	gen	57495
PC100913	2	sp	1276
PC256486	1	sp	1855377
PC1561415	1	sp	1855377
PC282	2	gen	33882
PC257152	1	sp	131112
PC1332525	2	sp	273677
PC1167696	2	gen	33882
PC1566238	1	sp	912630
PC1122116	2	sp	1276
PC525218	1	sp	273677
PC1306446	5	gen	1883
PC908701	1	sp	1270
PC1470371	1	sp	912630
PC1548113	2	sp	273677
PC1562866	4	gen	57495
PC927665	1	sp	1479651
PC1351347	2	cls	1760
PC1027688	2	sp	1270
PC1444486	5	gen	57493
PC690167	25	sp	1270
PC1132807	2	sp	1276
PC1267296	1	sp	131112
PC1503212	1	sp	1855377
PC1514776	2	gen	57495
PC197777	1	sp	1479651
PC1025800	2	sp	1276
PC783474	3	gen	57493
PC347679	2	sp	1270
PC328264	1	sp	1479651
PC660515	1	sp	1270
PC1067380	1	sp	1479651
PC716530	4	gen	57495
PC1421873	2	sp	1276
PC162566	4	gen	57495
PC700296	1	sp	131112
PC1013686	1	sp	273677
PC188362	2	sp	1276
PC342820	2	sp	1276
PC504007	32	sp	1270
PC251077	2	sp	1276
PC891569	1	sp	1855377
PC382011	2	sp	1276
PC817091	3	gen	57495
PC1574010	1	sp	1479651
PC249207	2	sp	1276
PC1283603	6	gen	57495
PC531090	2	sp	1270
PC363193	5	gen	57495
PC219331	2	sp	72000
PC673975	4	fam	1268
PC27597	1	sp	1247714
PC1178932	1	sp	1479651
PC297967	3	gen	57495
PC717597	8	gen	1269
PC219010	2	sp	1276
PC1281860	1	sp	912630
PC29416	2	sp	1276
PC1454907	2	sp	1276
PC86055	2	sp	1276
PC1348914	3	gen	33882
PC172771	2	sp	1276
PC181153	1	sp	55969
PC1463066	2	sp	1276
PC341310	2	sp	1276
PC409764	2	sp	1276
PC120068	3	sp	1274
PC474958	2	gen	1883
PC940934	1	sp	1855377
PC568580	1	sp	58109
PC1381401	3	gen	33882
PC1185871	1	sp	912630
PC245595	2	gen	57495
PC800867	36	sp	1270
PC731954	2	gen	33882
PC1303168	1	sp	686666
PC762387	1	sp	205941
PC696807	2	gen	57495
PC214138	2	sp	1270
PC389226	2	gen	1269
PC1187449	1	sp	2219663
PC769955	1	sp	205941
PC1460548	2	sp	273677
PC191845	5	sp	72000
PC1068007	2	gen	33882
PC1450800	1	sp	1479651
PC37361	4	gen	57495
PC1477206	1	sp	131112
PC506022	6	gen	57495
PC939802	10	sp	37923
PC636708	1	sp	1855377
PC1574665	2	sp	273677
PC692117	7	sp	72000
PC1094268	2	sp	1276
PC1114580	1	sp	1522764
PC858609	2	gen	57495
PC230087	1	sp	1479651
PC1196657	5	sp	1274
PC1539819	1	sp	1479651
PC170570	1	sp	1479651
PC245239	8	sp	72000
PC197884	2	gen	33882
PC1372996	1	sp	1855377
PC805845	3	sp	28447
PC313423	1	sp	131112
PC700790	2	sp	1276
PC332660	1	sp	1855377
PC566922	1	sp	1479651
PC457361	11	gen	57493
PC1563493	1	sp	912630
PC859522	2	sp	1276
PC1478451	1	sp	1169146
PC754908	1	sp	1855377
PC1078964	36	sp	1270
PC508084	1	sp	273677
PC1447905	2	sp	1276
PC450942	2	sp	1276
PC390475	1	sp	131112
PC133361	3	gen	57495
PC677102	1	sp	47716
PC330774	2	sp	1270
PC1395136	2	sp	1276
PC1554498	2	gen	57495
PC217776	1	sp	1479651
PC1025893	1	sp	131112
PC1065557	1	sp	1479651
PC768178	14	sp	1270
PC352823	2	sp	1276
PC729597	1	sp	131112
PC105147	1	sp	696763
PC299978	2	gen	33882
PC1161885	2	gen	190323
PC1108746	1	sp	1479651
PC493110	1	sp	1855377
PC1154002	5	sp	1274
PC694980	4	gen	57495
PC966245	2	sp	1276
PC1084227	2	sp	273677
PC798005	1	sp	1479651
PC275351	2	gen	57495
PC380014	2	gen	33882
PC548532	2	sp	1276
PC697489	24	gen	1269
PC793727	1	sp	912630
PC1353997	3	gen	33882
PC652518	6	gen	57495
PC433086	2	gen	1988
PC651733	2	sp	1276
PC1107619	1	sp	1479651
PC820963	1	sp	1714373
PC959687	2	sp	2055946
PC1064318	2	gen	1883
PC424247	1	sp	1479651
PC621690	2	sp	1276
PC752099	1	sp	1884915
PC26804	2	sp	1276
PC596138	11	gen	1883
PC560000	4	gen	57495
PC163647	2	sp	2055946
PC207766	2	gen	57493
PC69642	2	gen	1883
PC1184910	2	gen	65496
PC955999	2	gen	65496
PC645826	2	gen	65496
PC177762	2	gen	65496
PC685471	2	gen	65496
PC574852	13	gen	1827
PC1559030	1	sp	219305
PC688982	2	gen	65496
PC176358	1	sp	541095
PC976215	2	gen	65496
PC354406	2	gen	84593
PC1109217	5	fam	28056
PC1197981	2	sp	1003110
PC550624	2	gen	65496
PC184131	3	sp	168697
PC925878	4	gen	84593
PC559965	27	gen	1827
PC789824	2	gen	65496
PC306297	2	gen	65496
PC1338470	1	sp	43357
PC1117277	1	sp	1882769
PC1000425	2	gen	65496
PC247967	2	gen	65496
PC1556130	15	gen	1827
PC1070462	2	gen	65496
PC529718	1	sp	1612552
PC1043499	24	gen	1827
PC820038	1	sp	1612551
PC864893	2	gen	65496
PC641916	2	sp	1003110
PC556585	2	gen	65496
PC1466382	2	gen	65496
PC41177	2	gen	65496
PC1193107	1	sp	2294034
PC389732	1	sp	1612551
PC527028	2	sp	168697
PC487277	2	gen	65496
PC355927	3	gen	65496
PC629931	41	gen	1827
PC215281	2	gen	65496
PC805527	2	gen	65496
PC983413	1	sp	145857
PC909334	2	gen	65496
PC574493	2	gen	65496
PC332335	1	sp	340345
PC544987	3	gen	84593
PC619399	2	gen	84593
PC729595	2	gen	65496
PC166064	2	gen	65496
PC404482	2	gen	65496
PC921976	2	gen	65496
PC808324	2	gen	65496
PC780236	2	fam	28056
PC18801	33	gen	1827
PC1076299	2	gen	65496
PC1262319	2	gen	65496
PC1298707	1	sp	1470176
PC784620	2	gen	65496
PC1302718	3	gen	65496
PC986107	2	gen	65496
PC1475399	5	sp	35755
PC1539001	3	sp	168697
PC922224	25	gen	1827
PC782003	2	gen	65496
PC388446	2	sp	1144548
PC1442078	3	gen	84593
PC1123236	16	gen	1827
PC695472	2	gen	65496
PC134433	1	sp	84163
PC708734	2	gen	65496
PC1484259	2	gen	65496
PC1558678	2	sp	1833
PC430205	1	sp	168697
PC1477834	2	gen	65496
PC348674	2	gen	65496
PC1467442	1	sp	1470176
PC861821	1	sp	168697
PC415657	3	gen	84593
PC11179	2	gen	65496
PC143393	2	gen	65496
PC511185	2	gen	65496
PC1545807	2	gen	65496
PC1449400	4	gen	84593
PC1001555	3	sp	168697
PC675563	33	gen	1827
PC213047	41	gen	1827
PC1192784	2	gen	65496
PC1347529	2	gen	65496
PC199058	1	sp	1612552
PC1240733	2	gen	65496
PC329620	2	gen	65496
PC99392	1	sp	2294034
PC1212884	37	gen	1827
PC960910	2	gen	65496
PC1526600	2	gen	65496
PC973603	4	gen	84593
PC661235	1	sp	186192
PC1023601	2	gen	65496
PC527881	2	sp	515350
PC406163	3	sp	1705
PC1228415	2	gen	65496
PC558235	2	gen	84593
PC69787	2	gen	65496
PC1131502	2	gen	65496
PC156718	3	gen	65496
PC1153316	1	sp	340345
PC442561	15	gen	1827
PC1075904	2	gen	65496
PC1090251	2	gen	65496
PC1542585	3	sp	168697
PC462066	2	gen	65496
PC979312	1	sp	467093
PC1442995	2	gen	65496
PC1575358	2	gen	65496
PC424392	2	gen	65496
PC320867	1	sp	1470176
PC798813	39	gen	1827
PC1510987	3	gen	1827
PC597937	2	gen	65496
PC539764	3	gen	1873
PC886849	2	gen	65496
PC214348	1	sp	1479020
PC274461	1	sp	2294034
PC320469	2	sp	1003110
PC1499432	3	gen	84593
PC244488	2	gen	65496
PC110736	1	sp	2294034
PC609593	2	gen	1827
PC184899	1	sp	1470176
PC893297	2	gen	65496
PC938871	2	gen	65496
PC368614	3	gen	84593
PC1541085	2	gen	65496
PC373563	2	gen	65496
PC492570	2	gen	65496
PC278407	2	gen	65496
PC557419	2	gen	65496
PC210068	2	gen	65496
PC446019	2	sp	1833
PC1308071	2	gen	65496
PC209783	2	sp	168697
PC1509986	2	gen	65496
PC1463372	2	gen	65496
PC42346	18	gen	1827
PC332926	41	gen	1827
PC1129519	2	gen	65496
PC941699	2	gen	65496
PC652317	1	sp	1612552
PC1303223	2	gen	65496
PC1012922	2	sp	1003110
PC770999	2	gen	65496
PC39708	1	sp	168697
PC810861	2	gen	65496
PC898311	1	sp	1612552
PC599181	2	gen	65496
PC1055559	2	gen	65496
PC1122930	2	gen	65496
PC1436203	2	gen	65496
PC1278408	4	gen	84593
PC489154	2	gen	65496
PC767561	14	gen	1827
PC880032	2	gen	65496
PC1005395	41	gen	1827
PC760201	1	sp	340345
PC1351086	2	gen	65496
PC473515	2	gen	65496
PC10936	0	root	1
PC262683	1	sp	1479020
PC138610	2	gen	65496
PC338779	2	gen	1827
PC1289172	3	gen	84593
PC1190781	1	sp	1003110
PC313341	41	gen	1827
PC1458543	2	gen	65496
PC1066940	4	fam	28056
PC161576	1	sp	1479020
PC360304	2	sp	1003110
PC1001022	1	sp	307121
PC727397	1	sp	1612551
PC729420	4	gen	84593
PC1442075	4	gen	84593
PC1533406	2	gen	65496
PC228322	2	gen	65496
PC378687	1	sp	1612552
PC207089	41	gen	1827
PC205269	2	gen	65496
PC1093534	1	sp	307121
PC1335085	2	gen	65496
PC949444	1	sp	2294034
PC1575142	3	gen	84593
PC996050	1	sp	340345
PC1319940	34	gen	1827
PC608713	2	gen	65496
PC387644	1	sp	2069341
PC1253947	0	root	1
PC1400605	1	sp	1470176
PC1480936	2	gen	65496
PC1344220	2	gen	65496
PC1029156	2	gen	65496
PC926286	3	gen	65496
PC1342071	1	sp	161895
PC340516	4	gen	84593
PC1307496	2	sp	168697
PC888785	2	gen	1873
PC1221979	2	gen	65496
PC394950	2	gen	65496
PC1035659	2	gen	65496
PC993340	2	gen	65496
PC1148624	17	gen	1827
PC168899	1	sp	2116518
PC309971	1	sp	145854
PC181394	1	sp	1470176
PC387653	2	gen	65496
PC771853	2	gen	65496
PC1148483	31	gen	1827
PC204746	4	gen	1827
PC1238052	2	gen	65496
PC531779	3	gen	84593
PC988104	2	gen	65496
PC304410	3	gen	65496
PC1225382	2	gen	65496
PC455508	4	gen	84593
PC810421	1	sp	1470176
PC943349	2	gen	65496
PC264966	2	gen	1873
PC1215399	2	gen	65496
PC61854	2	gen	65496
PC1209966	3	gen	65496
PC226740	39	gen	1827
PC922236	3	gen	84593
PC566627	2	gen	65496
PC1340861	2	gen	1873
PC629533	2	gen	65496
PC347548	2	gen	65496
PC473766	2	gen	65496
PC1444296	2	gen	65496
PC871725	34	gen	1827
PC739243	1	sp	2069341
PC318423	1	sp	489915
PC261030	2	gen	65496
PC1222407	2	gen	65496
PC659140	1	sp	2485143
PC933211	2	gen	84593
PC933720	2	sp	1833
PC227567	2	gen	65496
PC81961	2	gen	1873
PC1204449	2	gen	65496
PC922755	1	sp	168697
PC343325	2	gen	65496
PC405266	2	gen	65496
PC1489195	2	gen	65496
PC1073813	27	gen	1827
PC126196	2	sp	1003110
PC1300684	2	gen	1873
PC1329037	2	gen	65496
PC221931	2	gen	65496
PC55942	3	gen	84593
PC887803	2	gen	65496
PC691967	3	gen	84593
PC369070	2	gen	65496
PC1044818	1	sp	1470176
PC634425	1	sp	1612552
PC849315	1	sp	1612552
PC251113	2	sp	515350
PC346114	2	gen	84593
PC169713	2	gen	84593
PC446457	1	sp	1612551
PC1016862	2	sp	515350
PC1575234	2	sp	334542
PC1426783	2	gen	65496
PC351860	2	gen	65496
PC248926	3	gen	84593
PC270318	2	gen	65496
PC1311893	2	fam	28056
PC943974	2	gen	65496
PC792572	2	gen	65496
PC963541	2	gen	65496
PC1427854	31	gen	1827
PC1334157	2	gen	65496
PC1073526	28	gen	1827
PC21366	2	gen	65496
PC1027927	2	gen	1827
PC779539	2	sp	1003110
PC1577356	2	gen	65496
PC1466566	2	gen	65496
PC1580863	2	gen	84593
PC500707	2	gen	1827
PC885787	2	gen	65496
PC724028	2	gen	65496
PC135171	2	sp	1003110
PC521132	1	sp	432329
PC415009	1	sp	1470176
PC1127148	4	gen	84593
PC1096492	1	sp	307121
PC721003	3	gen	84593
PC35395	1	sp	2069341
PC1545240	2	gen	65496
PC330039	2	gen	65496
PC1276036	2	gen	65496
PC1270313	35	gen	1827
PC743033	21	gen	1827
PC1175417	2	gen	65496
PC627785	2	gen	65496
PC1276590	2	gen	65496
PC293366	2	gen	65496
PC911486	1	sp	2069341
PC286798	1	sp	1612551
PC759569	2	gen	65496
PC273428	1	sp	2294034
PC460478	1	sp	1612552
PC1276686	2	gen	65496
PC464021	2	gen	84593
PC1277422	2	gen	65496
PC238951	4	gen	84593
PC1284251	3	gen	1716
PC243834	1	sp	1612552
PC1147992	2	gen	65496
PC634402	2	gen	65496
PC67858	2	gen	1827
PC1526821	3	gen	84593
PC1287142	41	gen	1827
PC998904	1	sp	683228
PC591585	1	sp	1612551
PC1360355	1	sp	307121
PC259367	2	gen	65496
PC1132055	1	sp	168697
PC1295427	2	gen	65496
PC19968	1	sp	340345
PC323355	2	gen	65496
PC27378	2	gen	65496
PC1108044	2	sp	160386
PC315299	1	sp	1612552
PC1378627	1	sp	307121
PC660448	2	gen	65496
PC1371279	1	sp	2069341
PC1417967	41	gen	1827
PC360094	3	gen	84593
PC1248038	4	gen	84593
PC573677	1	sp	1470176
PC706622	2	gen	65496
PC924247	2	gen	65496
PC1119463	2	gen	65496
PC689812	1	sp	515350
PC958024	3	gen	1827
PC1377123	4	gen	84593
PC1173554	2	gen	65496
PC271880	3	fam	28056
PC46170	1	sp	2294034
PC708182	2	gen	1873
PC1486402	2	gen	65496
PC67539	1	sp	227316
PC610776	18	gen	1827
PC897179	3	gen	84593
PC67333	2	gen	65496
PC1233093	2	gen	65496
PC239171	2	gen	65496
PC1096626	0	root	1
PC56338	2	gen	84593
PC268719	2	gen	65496
PC1070355	4	gen	84593
PC900304	31	gen	1827
PC1095672	2	sp	1003110
PC842456	2	gen	84593
PC778447	2	gen	65496
PC24	2	gen	65496
PC823221	2	gen	65496
PC317956	2	sp	1003110
PC268216	2	gen	65496
PC753538	2	gen	65496
PC1125943	37	gen	1827
PC1191120	2	gen	65496
PC226795	2	gen	65496
PC713472	2	gen	65496
PC1392116	2	gen	65496
PC634225	2	gen	65496
PC1497972	2	gen	65496
PC867753	2	gen	65496
PC873380	2	gen	84593
PC137188	2	gen	65496
PC1216294	2	gen	65496
PC752147	1	sp	285679
PC461068	4	gen	84593
PC80865	2	gen	65496
PC1548669	7	sp	168697
PC229941	3	gen	1873
PC1378656	1	sp	1612551
PC1024033	4	gen	84593
PC591957	2	gen	65496
PC5310	3	fam	28056
PC468572	35	gen	1827
PC864267	3	gen	1827
PC1431012	1	sp	2294034
PC1090870	2	gen	65496
PC1576952	2	gen	65496
PC172226	3	gen	84593
PC1538305	1	sp	1470176
PC1549847	2	gen	65496
PC1346858	2	gen	65496
PC1209882	4	gen	84593
PC1477355	2	gen	65496
PC1166523	2	gen	84593
PC1455104	2	gen	65496
PC1308517	2	gen	65496
PC1503165	2	sp	1003110
PC61530	17	sp	1833
PC503563	41	gen	1827
PC68817	2	gen	65496
PC1485066	2	gen	65496
PC652466	2	gen	65496
PC1470109	3	gen	65496
PC985503	41	gen	1827
PC1571104	4	gen	84593
PC250375	2	gen	65496
PC326804	2	gen	65496
PC1218695	3	gen	65496
PC1272944	1	sp	168697
PC381090	2	gen	65496
PC956390	2	gen	84593
PC756806	2	sp	1003110
PC584218	2	gen	65496
PC1263969	3	gen	65496
PC1324203	2	gen	65496
PC1306875	35	gen	1827
PC90950	4	gen	84593
PC181960	2	gen	65496
PC1135419	2	gen	65496
PC47094	2	gen	65496
PC279667	1	sp	2294034
PC1558035	2	gen	65496
PC576893	3	gen	1078767
PC285139	4	gen	84593
PC136740	2	gen	65496
PC993267	1	sp	1500506
PC1428344	2	gen	65496
PC901172	2	gen	84593
PC799606	2	gen	65496
PC1124684	2	gen	65496
PC206194	2	gen	65496
PC367560	2	gen	65496
PC503087	2	gen	65496
PC540021	2	gen	1827
PC622176	3	fam	28056
PC360252	4	gen	84593
PC640593	2	gen	65496
PC563523	2	gen	1813
PC844290	2	gen	65496
PC1224706	1	sp	1854588
PC1225116	4	gen	84593
PC165205	2	gen	84593
PC941127	2	gen	84593
PC202336	41	gen	1827
PC847838	2	gen	84593
PC1177074	2	gen	1873
PC939605	2	gen	65496
PC168730	2	gen	65496
PC420514	3	gen	106589
PC518054	3	gen	106589
PC1570283	2	gen	106589
PC300804	2	gen	106589
PC966605	2	gen	106589
PC880263	1	sp	876364
PC1034043	2	gen	106589
PC345226	3	gen	106589
PC1201874	2	gen	106589
PC636933	2	gen	106589
PC1582351	3	gen	106589
PC1063914	2	gen	106589
PC782258	2	gen	106589
PC453910	1	sp	392736
PC1160668	2	gen	106589
PC887253	2	gen	106589
PC759724	1	sp	876364
PC746374	2	gen	106589
PC1331204	3	gen	106589
PC275153	3	gen	106589
PC216241	3	gen	106589
PC1012160	2	gen	106589
PC1275212	2	gen	106589
PC292845	3	gen	106589
PC1229745	1	sp	1007105
PC1252959	3	gen	106589
PC467695	2	sp	34073
PC1289628	2	gen	106589
PC1528907	1	sp	1007105
PC128627	1	sp	1539142
PC226054	1	sp	876364
PC701964	2	gen	106589
PC118216	2	gen	106589
PC556248	3	gen	106589
PC368003	1	sp	1007105
PC1257993	1	sp	1007105
